"","newID","Source","Location","GPS","Host.Species","Aliquot","Infection.Type","Slaughter.Year","Slaughter.Month","Slaughter.Day","Sex","Age.months","Age.class","Breed","Domestic","Previous.Treatment","Shared.Grazing","Ruminant","Feeder","GPSlevel","year","month","DailyMaxTemp","DailyMinTemp","Precipitation","DailyWindSpeed","DailyMeanTemp"
"8862","SpH19","Horak1982b","Western Cape, South Africa","34°02'S 20°26' E","Springbok","all sieved","Natural",1979,"December",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",28,1979,12,27.931,16.875,1.305,5.456,22.403
"8882","SpH2","Horak1982b","Transvaal, South Africa","26°09'S 26°11' E","Springbok","all sieved","Natural",1977,"May",26,"M",NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",21,1977,5,22.923,4.74200000000002,0.078,2.553,13.8325
"8902","SpH20","Horak1982b","Western Cape, South Africa","34°02'S 20°26' E","Springbok","all sieved","Natural",1979,"December",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",28,1979,12,27.931,16.875,1.305,5.456,22.403
"8922","SpH21","Horak1982b","Western Cape, South Africa","34°02'S 20°26' E","Springbok","all sieved","Natural",1979,"December",NA,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",28,1979,12,27.931,16.875,1.305,5.456,22.403
"8942","SpH3","Horak1982b","Transvaal, South Africa","26°09'S 26°11' E","Springbok","all sieved","Natural",1977,"May",26,"M",NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",21,1977,5,22.923,4.74200000000002,0.078,2.553,13.8325
"8962","SpH4","Horak1982b","Transvaal, South Africa","26°09'S 26°11' E","Springbok","all sieved","Natural",1977,"May",26,"M",NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",21,1977,5,22.923,4.74200000000002,0.078,2.553,13.8325
"8982","SpH5","Horak1982b","Transvaal, South Africa","26°09'S 26°11' E","Springbok","all sieved","Natural",1977,"June",15,"M",NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",21,1977,6,21.792,2.52300000000002,0,2.737,12.1575
"9002","SpH6","Horak1982b","Transvaal, South Africa","26°09'S 26°11' E","Springbok","all sieved","Natural",1977,"June",15,"M",NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",21,1977,6,21.792,2.52300000000002,0,2.737,12.1575
"9022","SpH7","Horak1982b","Transvaal, South Africa","26°09'S 26°11' E","Springbok","all sieved","Natural",1977,"June",15,"M",NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",21,1977,6,21.792,2.52300000000002,0,2.737,12.1575
"9042","SpH8","Horak1982b","Transvaal, South Africa","26°09'S 26°11' E","Springbok","all sieved","Natural",1977,"June",15,"M",NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",21,1977,6,21.792,2.52300000000002,0,2.737,12.1575
"9062","SpH9","Horak1982b","Transvaal, South Africa","26°06'S 27°46' E","Springbok","all sieved","Natural",1977,"June",29,NA,NA,NA,NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",20,1977,6,20.264,2.86400000000003,0,2.721,11.564
"9082","SpK1","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"July",21,"M",10,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,7,18.237,2.92500000000001,0.489,3.871,10.581
"9091","SpK10","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"November",28,"F",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,11,31.531,14.962,1.249,3.913,23.2465
"9100","SpK11","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"November",28,"F",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,11,31.531,14.962,1.249,3.913,23.2465
"9109","SpK12","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"January",16,"M",18,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,1,34.668,17.524,0.695,3.743,26.096
"9118","SpK13","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"January",16,"F",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,1,34.668,17.524,0.695,3.743,26.096
"9127","SpK14","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"January",16,"M",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,1,34.668,17.524,0.695,3.743,26.096
"9136","SpK15","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"January",16,"F",80,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,1,34.668,17.524,0.695,3.743,26.096
"9145","SpK16","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"February",20,"M",18,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,2,32.958,17.471,2.792,3.741,25.2145
"9154","SpK17","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"February",20,"F",60,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,2,32.958,17.471,2.792,3.741,25.2145
"9163","SpK18","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"February",20,"F",3,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,2,32.958,17.471,2.792,3.741,25.2145
"9172","SpK19","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"February",20,"F",60,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,2,32.958,17.471,2.792,3.741,25.2145
"9181","SpK2","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"July",21,"F",10,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,7,18.237,2.92500000000001,0.489,3.871,10.581
"9190","SpK20","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"April",2,"F",60,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,4,27.389,9.44500000000005,0.477,3.416,18.417
"9199","SpK21","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"April",2,"M",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,4,27.389,9.44500000000005,0.477,3.416,18.417
"9208","SpK22","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"April",2,"M",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,4,27.389,9.44500000000005,0.477,3.416,18.417
"9217","SpK23","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"April",2,"F",60,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,4,27.389,9.44500000000005,0.477,3.416,18.417
"9226","SpK24","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"April",2,"M",18,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,4,27.389,9.44500000000005,0.477,3.416,18.417
"9235","SpK25","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"May",13,"F",24,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,5,24.411,5.01800000000003,0,3.843,14.7145
"9244","SpK26","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"May",13,"M",24,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,5,24.411,5.01800000000003,0,3.843,14.7145
"9253","SpK27","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"May",13,"F",60,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,5,24.411,5.01800000000003,0,3.843,14.7145
"9262","SpK28","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"May",13,"F",6,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,5,24.411,5.01800000000003,0,3.843,14.7145
"9271","SpK29","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"June",25,"F",6,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,6,20.2070000000001,2.46300000000002,0.004,3.69,11.335
"9280","SpK3","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"July",21,"M",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,7,18.237,2.92500000000001,0.489,3.871,10.581
"9289","SpK30","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"June",25,"M",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,6,20.2070000000001,2.46300000000002,0.004,3.69,11.335
"9298","SpK31","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"June",25,"F",10,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,6,20.2070000000001,2.46300000000002,0.004,3.69,11.335
"9307","SpK32","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"June",25,"F",60,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,6,20.2070000000001,2.46300000000002,0.004,3.69,11.335
"9316","SpK33","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"August",6,"F",10,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,8,23.411,6.34200000000004,0.436,4.226,14.8765
"9325","SpK34","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"August",6,"M",18,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,8,23.411,6.34200000000004,0.436,4.226,14.8765
"9334","SpK35","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"August",6,"M",18,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,8,23.411,6.34200000000004,0.436,4.226,14.8765
"9343","SpK36","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"August",6,"F",18,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,8,23.411,6.34200000000004,0.436,4.226,14.8765
"9352","SpK37","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"September",7,"M",10,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,9,24.288,8.55100000000004,1.406,4.159,16.4195
"9361","SpK38","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"September",7,"M",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,9,24.288,8.55100000000004,1.406,4.159,16.4195
"9370","SpK39","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"September",7,"F",6,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,9,24.288,8.55100000000004,1.406,4.159,16.4195
"9379","SpK4","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"July",21,"F",60,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,7,18.237,2.92500000000001,0.489,3.871,10.581
"9388","SpK40","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"October",29,"M",10,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,10,30.853,12.09,0.001,4.115,21.4715
"9397","SpK41","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"October",29,"M",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,10,30.853,12.09,0.001,4.115,21.4715
"9406","SpK42","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"October",29,"F",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,10,30.853,12.09,0.001,4.115,21.4715
"9415","SpK43","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"October",29,"F",3,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,10,30.853,12.09,0.001,4.115,21.4715
"9424","SpK44","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"December",3,"M",10,"Juvenile",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,12,32.868,16.456,1.389,4.1,24.662
"9433","SpK45","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"December",3,"M",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,12,32.868,16.456,1.389,4.1,24.662
"9442","SpK46","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"December",3,"F",18,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,12,32.868,16.456,1.389,4.1,24.662
"9451","SpK47","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"December",3,"F",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,12,32.868,16.456,1.389,4.1,24.662
"9460","SpK48","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1980,"December",3,"F",60,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1980,12,32.868,16.456,1.389,4.1,24.662
"9469","SpK5","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"July",21,"M",24,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,7,18.237,2.92500000000001,0.489,3.871,10.581
"9478","SpK6","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"July",21,"F",80,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,7,18.237,2.92500000000001,0.489,3.871,10.581
"9487","SpK7","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"November",28,"M",60,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,11,31.531,14.962,1.249,3.913,23.2465
"9496","SpK8","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"November",28,"F",18,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,11,31.531,14.962,1.249,3.913,23.2465
"9505","SpK9","DeVilliers1985","Kimberley, South Africa","28°52'S 24°48' E","Springbok","1/10th volume except all of caecum and colon","Natural",1979,"November",28,"M",18,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",23,1979,11,31.531,14.962,1.249,3.913,23.2465
"9514","St1","Boomker1986","Central Transvaal, South Africa","24°30'S 28°29' E","Steenbok","1/10th volume","Natural",1979,"November",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",11,1979,11,27.472,15.359,5.064,2.603,21.4155
"9525","St2","Boomker1986","Kruger, South Africa","25°28'S 31°31' E","Steenbok","1/10th volume","Natural",1982,"October",NA,"M",NA,"Young adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",16,1982,10,29.159,16.115,1.144,3.522,22.637
"9536","St3","Boomker1986","Kalahari Gemsbok National Park, South Africa","24°30-25°47'S 20°-20°52' E","Steenbok","1/10th volume","Natural",1984,"October",NA,"M",NA,"Adult",NA,FALSE,"None",TRUE,TRUE,"Mixed feeder",12,1984,10,32.063,14.545,0.389,2.439,23.304
"11235","ZB1","Krecek1987","Etosha, Namibia","19°08'S 15°55' E","Zebra_Burchell","1/4th and 1/10th - see reference","Natural",1982,"March",4,"M",72,"Adult",NA,FALSE,"None",TRUE,FALSE,"Grazer",1,1982,3,31.256,18.4690000000001,2.705,1.659,24.8625
"11256","ZB2","Krecek1987","Etosha, Namibia","19°15'S 14°31' E","Zebra_Burchell","1/4th and 1/10th - see reference","Natural",1982,"March",3,"M",132,"Old",NA,FALSE,"None",TRUE,FALSE,"Grazer",2,1982,3,25.729,16.148,2.86,2.72,20.9385
"11277","ZB3","Krecek1987","Etosha, Namibia","19°15'S 14°31' E","Zebra_Burchell","1/4th and 1/10th - see reference","Natural",1982,"March",3,"M",72,"Adult",NA,FALSE,"None",TRUE,FALSE,"Grazer",2,1982,3,25.729,16.148,2.86,2.72,20.9385
"11298","ZB4","Krecek1987","Etosha, Namibia","19°15'S 14°31' E","Zebra_Burchell","1/4th and 1/10th - see reference","Natural",1982,"July",13,"M",54,"Adult",NA,FALSE,"None",TRUE,FALSE,"Grazer",2,1982,7,21.788,6.95700000000005,0,3.251,14.3725
"11319","ZB5","Krecek1987","Etosha, Namibia","19°15'S 14°31' E","Zebra_Burchell","1/4th and 1/10th - see reference","Natural",1982,"July",13,"M",60,"Adult",NA,FALSE,"None",TRUE,FALSE,"Grazer",2,1982,7,21.788,6.95700000000005,0,3.251,14.3725
"11340","ZB6","Krecek1987","Etosha, Namibia","19°08'S 15°55' E","Zebra_Burchell","1/4th and 1/10th - see reference","Natural",1982,"July",14,"F",78,"Adult",NA,FALSE,"None",TRUE,FALSE,"Grazer",1,1982,7,26.351,7.18800000000005,0,2.88,16.7695
"11361","ZB7","Krecek1987","Etosha, Namibia","19°15'S 14°31' E","Zebra_Burchell","1/4th and 1/10th - see reference","Natural",1982,"November",23,"F",102,"Old",NA,FALSE,"None",TRUE,FALSE,"Grazer",2,1982,11,27.581,14.924,0.782,4.036,21.2525
"11382","ZB8","Krecek1987","Etosha, Namibia","19°15'S 14°31' E","Zebra_Burchell","1/4th and 1/10th - see reference","Natural",1982,"November",23,"M",102,"Old",NA,FALSE,"None",TRUE,FALSE,"Grazer",2,1982,11,27.581,14.924,0.782,4.036,21.2525
"11403","ZB9","Krecek1987","Etosha, Namibia","19°08'S 15°55' E","Zebra_Burchell","1/4th and 1/10th - see reference","Natural",1982,"November",24,"M",228,"Old",NA,FALSE,"None",TRUE,FALSE,"Grazer",1,1982,11,34.768,17.855,1.476,2.701,26.3115
"11424","ZBS1","Scialdo1983","Eastern Transvaal, South Africa","24°59'S 31°36' E","Zebra_Burchell","material left after Scialdo 1982","Natural",1979,"August",NA,"M",9,"Juvenile",NA,FALSE,"None",TRUE,FALSE,"Grazer",14,1979,8,28.895,12.089,0.512,2.555,20.492
"11441","ZBS10","Scialdo1983","Eastern Transvaal, South Africa","24°59'S 31°36' E","Zebra_Burchell","material left after Scialdo 1991","Natural",1979,"September",NA,"M",276,"Adult",NA,FALSE,"None",TRUE,FALSE,"Grazer",14,1979,9,29.727,13.895,0.44,3.594,21.811
"11458","ZBS2","Scialdo1983","Eastern Transvaal, South Africa","24°59'S 31°36' E","Zebra_Burchell","material left after Scialdo 1983","Natural",1978,"November",NA,"M",12,"Juvenile",NA,FALSE,"None",TRUE,FALSE,"Grazer",14,1978,11,30.831,19.044,3.862,2.922,24.9375
"11475","ZBS3","Scialdo1983","Eastern Transvaal, South Africa","24°59'S 31°36' E","Zebra_Burchell","material left after Scialdo 1984","Natural",1979,"February",NA,"M",14,"Juvenile",NA,FALSE,"None",TRUE,FALSE,"Grazer",14,1979,2,34.591,21.991,0.528,1.993,28.291
"11492","ZBS4","Scialdo1983","Eastern Transvaal, South Africa","24°59'S 31°36' E","Zebra_Burchell","material left after Scialdo 1985","Natural",1979,"May",NA,"M",17,"Juvenile",NA,FALSE,"None",TRUE,FALSE,"Grazer",14,1979,5,30.262,13.287,0.132,2.262,21.7745
"11509","ZBS5","Scialdo1983","Eastern Transvaal, South Africa","24°59'S 31°36' E","Zebra_Burchell","material left after Scialdo 1986","Natural",1979,"February",NA,"M",30,"Adult",NA,FALSE,"None",TRUE,FALSE,"Grazer",14,1979,2,34.591,21.991,0.528,1.993,28.291
"11526","ZBS6","Scialdo1983","Eastern Transvaal, South Africa","24°59'S 31°36' E","Zebra_Burchell","material left after Scialdo 1987","Natural",1978,"November",NA,"M",72,"Adult",NA,FALSE,"None",TRUE,FALSE,"Grazer",14,1978,11,30.831,19.044,3.862,2.922,24.9375
"11543","ZBS7","Scialdo1983","Eastern Transvaal, South Africa","24°59'S 31°36' E","Zebra_Burchell","material left after Scialdo 1988","Natural",1979,"May",NA,"M",84,"Adult",NA,FALSE,"None",TRUE,FALSE,"Grazer",14,1979,5,30.262,13.287,0.132,2.262,21.7745
